Census Tract,Loan Amount
21111006400,55000
21111011601,225000
21111011601,75000
21111011708,155000
21111010316,145000
21111009600,125000
21111010318,185000
21111011506,25000
21111009600,185000
21111007400,185000
21111007501,385000
21111011520,275000
21111010307,385000
21111006500,125000
21111006500,125000
21111006400,265000
21111010313,345000
21111009600,245000
21111011707,155000
21111010405,105000
21111010315,185000
21111010316,285000
21111011520,385000
21111010317,205000
21111006600,125000
21111012407,215000
21111011520,385000
21111011601,25000
21111010007,235000
21111010317,355000
21111010307,225000
21111002300,105000
21111011520,225000
21111010309,385000
21111010309,395000
21111011519,285000
21111011520,275000
21111010312,125000
21111009400,95000
21111004900,195000
21111011102,225000
21111008900,265000
21111010307,385000
21111010317,465000
21111010307,395000
21111010307,265000
21111007502,255000
21111010403,215000
21111010309,75000
21111010316,185000
21111010317,305000
21111010402,275000
21111010701,365000
21111010307,395000
21111008900,255000
21111010311,325000
21111007400,285000
21111010601,295000
21111007602,95000
21111006600,215000
21111010402,295000
21111008300,75000
21111010315,545000
21111011106,345000
21111010307,425000
21111012601,125000
21111010318,245000
21111011509,45000
21111008700,45000
21111010315,435000
21111007502,535000
21111010103,85000
21111010601,95000
21111011110,435000
21111011604,105000
21111010315,125000
21111010315,205000
21111010318,305000
21111008400,385000
21111010315,205000
21111011518,215000
21111010403,235000
21111006400,265000
21111011506,255000
21111007502,325000
21111010315,645000
21111011601,355000
21111011520,295000
21111010314,205000
21111007400,545000
21111009800,395000
21111010402,95000
21111012203,155000
21111010309,375000
21111008400,285000
21111012001,205000
21111010307,75000
21111009400,105000
21111012302,395000
21111004600,115000
21111010317,185000
21111010313,585000
21111011708,195000
21111010701,235000
21111008700,395000
21111011110,265000
21111012204,35000
21111011518,315000
21111010008,265000
21111011709,395000
21111010103,545000
21111009900,385000
21111010315,115000
21111011110,165000
21111010402,345000
21111010317,315000
21111011111,205000
21111010314,225000
21111011709,105000
21111012410,175000
21111007700,155000
21111011114,215000
21111008200,405000
21111008500,155000
21111010102,205000
21111010307,415000
21111011520,365000
21111007800,265000
21111010103,245000
21111007501,415000
21111007700,245000
21111004301,95000
21111010402,145000
21111011514,105000
21111011601,515000
21111010405,175000
21111011113,245000
21111012703,105000
21111010706,355000
21111006500,105000
21111010314,45000
21111011601,485000
21111011709,5000
21111010320,405000
21111011601,255000
21111010307,235000
21111004000,65000
21111011109,115000
21111003800,65000
21111010307,505000
21111008100,155000
21111010307,465000
21111011601,295000
21111010319,265000
21111010317,155000
21111010701,365000
21111010406,305000
21111012203,275000
21111011102,315000
21111010402,205000
21111010311,175000
21111007502,265000
21111010314,365000
21111010314,275000
21111008900,75000
21111011601,345000
21111010402,345000
21111010706,155000
21111010313,395000
21111008300,535000
21111010315,335000
21111010313,345000
21111011603,525000
21111010104,125000
21111010406,145000
21111011519,315000
21111010307,345000
21111011520,365000
21111010001,145000
21111011508,135000
21111010307,415000
21111011520,365000
21111011520,55000
21111010320,235000
21111010307,85000
21111011601,345000
21111010103,175000
21111010307,495000
21111010315,485000
21111010403,205000
21111010307,355000
21111011004,185000
21111010007,175000
21111011601,325000
21111008800,425000
21111012003,285000
21111011520,345000
21111008900,245000
21111011519,265000
21111011601,335000
21111012104,55000
21111010311,15000
21111011102,75000
21111010701,265000
21111010102,195000
21111008900,165000
21111008200,215000
21111007501,435000
21111010309,85000
21111010705,125000
21111011706,385000
21111010309,255000
21111010315,795000
21111010313,345000
21111011601,305000
21111011603,365000
21111008100,205000
21111011518,305000
21111011706,385000
21111009400,135000
21111007501,205000
21111010317,235000
21111008700,185000
21111011520,305000
21111011708,255000
21111007502,275000
21111010311,205000
21111010705,305000
21111011709,325000
21111010406,215000
21111006800,185000
21111009900,165000
21111010307,385000
21111004301,125000
21111010102,205000
21111010307,495000
21111010706,285000
21111012406,85000
21111011706,195000
21111012301,215000
21111010311,375000
21111010309,465000
21111012203,175000
21111011707,175000
21111008200,355000
21111012204,195000
21111010315,485000
21111010313,405000
21111012003,285000
21111007700,45000
21111007700,45000
21111007700,545000
21111007502,335000
21111010702,205000
21111010314,235000
21111009800,235000
21111010405,125000
21111010313,645000
21111009900,265000
21111011516,485000
21111003600,75000
21111011520,245000
21111010307,355000
21111007700,545000
21111010008,185000
21111010309,145000
21111012106,85000
21111010313,445000
21111011102,125000
21111010315,435000
21111010309,115000
21111009300,225000
21111010307,245000
21111010314,295000
21111011518,35000
21111011603,155000
21111011519,175000
21111000700,95000
21111011520,295000
21111010307,535000
21111011603,285000
21111010701,65000
21111010318,305000
21111011111,55000
21111010319,135000
21111010406,285000
21111010705,205000
21111010307,155000
21111012106,245000
21111010701,165000
21111011905,85000
21111011603,495000
21111007501,165000
21111010008,105000
21111011508,165000
21111012001,155000
21111007501,545000
21111011106,155000
21111007100,155000
21111011708,285000
21111010315,345000
21111011519,285000
21111008500,455000
21111010309,315000
21111011114,315000
21111010316,365000
21111007700,445000
21111011200,135000
21111010403,545000
21111011110,375000
21111011604,205000
21111010007,95000
21111007000,55000
21111008100,435000
21111010320,385000
21111010307,305000
21111012411,265000
21111010701,275000
21111010800,165000
21111011508,215000
21111010406,265000
21111010314,355000
21111007800,325000
21111010006,65000
21111007800,185000
21111007800,95000
21111011707,95000
21111009600,35000
21111009600,45000
21111010313,295000
21111011508,45000
21111011601,495000
21111010307,495000
21111011520,365000
21111010406,285000
21111007501,545000
21111011111,205000
21111008900,135000
21111008900,385000
21111008900,385000
21111007501,415000
21111012203,75000
21111011102,105000
21111011102,165000
21111006800,145000
21111010705,305000
21111011112,205000
21111007700,335000
21111010307,405000
21111010307,275000
21111010316,165000
21111010406,245000
21111010315,185000
21111011520,355000
21111007603,495000
21111010313,125000
21111012204,275000
21111010102,265000
21111010102,235000
21111007502,365000
21111010901,165000
21111010901,225000
21111010406,425000
21111011603,305000
21111010405,255000
21111008200,305000
21111008400,285000
21111012106,85000
21111011708,125000
21111010701,535000
21111010500,305000
21111010314,295000
21111011709,115000
21111011114,175000
21111008400,215000
21111010309,435000
21111010316,385000
21111007700,205000
21111010311,75000
21111006300,165000
21111010705,105000
21111010317,275000
21111010402,225000
21111010007,525000
21111010901,225000
21111011604,425000
21111010403,255000
21111009600,255000
21111010902,135000
21111010307,345000
21111011604,385000
21111010316,365000
21111010307,355000
21111010102,375000
21111010103,245000
21111011601,415000
21111010307,235000
21111010103,325000
21111011514,195000
21111011519,245000
21111008900,405000
21111010312,375000
21111010312,375000
21111010317,435000
21111010004,125000
21111011518,285000
21111010403,105000
21111010314,405000
21111011004,115000
21111010702,235000
21111011003,175000
21111010317,315000
21111010007,495000
21111010403,255000
21111010005,475000
21111008400,185000
21111006800,215000
21111010316,105000
21111006400,35000
21111010318,55000
21111011113,55000
21111010901,155000
21111009300,145000
21111011515,145000
21111011200,175000
21111008200,505000
21111013100,205000
21111007501,385000
21111011518,215000
21111011709,145000
21111010402,255000
21111011520,545000
21111010320,265000
21111012203,225000
21111010307,305000
21111011515,175000
21111010705,295000
21111007502,355000
21111004900,155000
21111011518,275000
21111010315,495000
21111011518,105000
21111010307,345000
21111010406,325000
21111010311,475000
21111010311,145000
21111007501,335000
21111009700,135000
21111008400,215000
21111010500,305000
21111010314,105000
21111008700,135000
21111007900,355000
21111010307,335000
21111010104,115000
21111011109,115000
21111011707,245000
21111009800,185000
21111011604,745000
21111009800,185000
21111010318,505000
21111011110,425000
21111010702,325000
21111009700,245000
21111011519,185000
21111006600,505000
21111007502,175000
21111010311,205000
21111010307,305000
21111008700,505000
21111011603,15000
21111010314,265000
21111011114,195000
21111010307,305000
21111013100,205000
21111010007,265000
21111007502,505000
21111008200,415000
21111008800,335000
21111010317,355000
21111010307,265000
21111008400,335000
21111011709,15000
21111011601,535000
21111010701,225000
21111010312,295000
21111008300,195000
21111009000,85000
21111008900,115000
21111010314,325000
21111010307,335000
21111010001,385000
21111011517,185000
21111010307,375000
21111007700,55000
21111010317,255000
21111010315,345000
21111010307,65000
21111011517,285000
21111010406,545000
21111011518,355000
21111011519,435000
21111010317,315000
21111004600,165000
21111010309,365000
21111011102,435000
21111011520,365000
21111010403,705000
21111011601,45000
21111009300,155000
21111010500,545000
21111007400,245000
21111008700,415000
21111010312,355000
21111010706,155000
21111010314,105000
21111010007,105000
21111009300,215000
21111010318,345000
21111010702,235000
21111011520,265000
21111004100,195000
21111007400,315000
21111011708,265000
21111007400,315000
21111011102,85000
21111011110,125000
21111012105,175000
21111010406,255000
21111010705,155000
21111010309,55000
21111003900,65000
21111010007,215000
21111011604,135000
21111011102,105000
21111011520,445000
21111011114,195000
21111008500,385000
21111011508,115000
21111010701,225000
21111009900,55000
21111012203,115000
21111011113,295000
21111010405,215000
21111009700,345000
21111011114,95000
21111011709,135000
21111007000,115000
21111007900,55000
21111011520,75000
21111010317,355000
21111010307,275000
21111010314,385000
21111010316,395000
21111010406,135000
21111010701,345000
21111009900,345000
21111010314,385000
21111008800,285000
21111011520,345000
21111010314,425000
21111011604,55000
21111010309,45000
21111011603,105000
21111010102,55000
21111008300,385000
21111011601,385000
21111005200,525000
21111011601,185000
21111007502,545000
21111010102,365000
21111011519,255000
21111004400,185000
21111011505,235000
21111004400,145000
21111010307,465000
21111011711,185000
21111009300,75000
21111011519,445000
21111012203,225000
21111010316,485000
21111007700,505000
21111007900,405000
21111010309,355000
21111009800,125000
21111011709,135000
21111011520,305000
21111010314,385000
21111009000,125000
21111009900,25000
21111010705,165000
21111012204,385000
21111010318,545000
21111011601,495000
21111008900,95000
21111010311,285000
21111008300,265000
21111010307,175000
21111012204,155000
21111010316,335000
21111010706,145000
21111012302,105000
21111010319,95000
21111008300,405000
21111008800,285000
21111011520,465000
21111010001,265000
21111011709,395000
21111011709,375000
21111010314,335000
21111010705,115000
21111010307,375000
21111011113,65000
21111011601,295000
21111010311,285000
21111010320,135000
21111010320,125000
21111010309,355000
21111011520,365000
21111011114,225000
21111010406,455000
21111011110,145000
21111012001,55000
21111010313,35000
21111011520,175000
21111011403,115000
21111010313,515000
21111011601,405000
21111009800,365000
21111010313,615000
21111010103,115000
21111006800,215000
21111004500,95000
21111011513,135000
21111011604,295000
21111010316,445000
21111010314,405000
21111006600,105000
21111010406,395000
21111010104,365000
21111010006,225000
21111010314,145000
21111010405,75000
21111009600,45000
21111010706,55000
21111009106,175000
21111010312,485000
21111010403,385000
21111011601,485000
21111007502,295000
21111004400,175000
21111011711,265000
21111013100,125000
21111010318,225000
21111009600,335000
21111010102,105000
21111011709,375000
21111003900,95000
21111011514,195000
21111011113,165000
21111008800,365000
21111007800,35000
21111011708,105000
21111011505,235000
21111010315,135000
21111012703,95000
21111007502,255000
21111010706,445000
21111010311,475000
21111011111,205000
21111010601,315000
21111010312,195000
21111011712,75000
21111011109,85000
21111010403,305000
21111004600,135000
21111011713,115000
21111011713,105000
21111011706,185000
21111011003,115000
21111010315,275000
21111011005,135000
21111006400,265000
21111011403,115000
21111010602,195000
21111010317,125000
21111011520,335000
21111008200,405000
21111010312,345000
21111007400,265000
21111011520,435000
21111010313,545000
21111011102,255000
21111010008,175000
21111008800,365000
21111008300,305000
21111011113,65000
21111010007,195000
21111010007,45000
21111010318,25000
21111010007,105000
21111010007,165000
21111011106,255000
21111011601,275000
21111010405,265000
21111009300,145000
21111008200,15000
21111011110,245000
21111010103,165000
21111010309,245000
21111010102,45000
21111010316,225000
21111007501,415000
21111011405,205000
21111004100,35000
21111010406,105000
21111010007,385000
21111010316,295000
21111010406,405000
21111008900,215000
21111011709,35000
21111010313,365000
21111007800,345000
21111010319,105000
21111011518,295000
21111010314,325000
21111010314,275000
21111010313,505000
21111010307,565000
21111007800,325000
21111011517,205000
21111010006,295000
21111011709,105000
21111010104,195000
21111010318,105000
21111008400,405000
21111010314,325000
21111011110,105000
21111011603,455000
21111011508,45000
21111010313,365000
21111007501,305000
21111012203,185000
21111010402,365000
21111010309,125000
21111009800,355000
21111000700,55000
21111010500,285000
21111011505,405000
21111010403,215000
21111010309,125000
21111010402,175000
21111010406,385000
21111011518,385000
21111011514,175000
21111010313,225000
21111009600,235000
21111010706,205000
21111010001,255000
21111010001,185000
21111010316,685000
21111010317,515000
21111012409,85000
21111011603,185000
21111011509,95000
21111008500,185000
21111010309,255000
21111011114,225000
21111011518,295000
21111012703,135000
21111012103,145000
21111011520,545000
21111011601,175000
21111011601,205000
21111010001,345000
21111010307,185000
21111010403,245000
21111010601,305000
21111010320,345000
21111006800,225000
21111009400,255000
21111010705,135000
21111011513,205000
21111010307,455000
21111010316,415000
21111007800,175000
21111010406,375000
21111010007,245000
21111010313,475000
21111010007,345000
21111010104,265000
21111011603,525000
21111012301,105000
21111010500,345000
21111007100,155000
21111008700,435000
21111010702,35000
21111010702,25000
21111012408,25000
21111008700,175000
21111007502,325000
21111011601,475000
21111010403,665000
21111012703,75000
21111008900,385000
21111010313,305000
21111010320,205000
21111009400,365000
21111010312,625000
21111009900,205000
21111010007,245000
21111010316,455000
21111010307,425000
21111007501,245000
21111010307,265000
21111011907,75000
21111008400,275000
21111010313,425000
21111008900,345000
21111008900,345000
21111010309,355000
21111010406,35000
21111011505,35000
21111005100,445000
21111010402,145000
21111010316,545000
21111009600,505000
21111010319,115000
21111010406,375000
21111006500,195000
21111010307,305000
21111012106,165000
21111010705,215000
21111003900,45000
21111009000,155000
21111010006,25000
21111010006,155000
21111007502,185000
21111010307,495000
21111011113,165000
21111011603,355000
21111011601,285000
21111010403,665000
21111011706,155000
21111010311,45000
21111011520,205000
21111012302,165000
21111012104,95000
21111010318,305000
21111010405,375000
21111011601,105000
21111007502,255000
21111011603,315000
21111007800,345000
21111010311,215000
21111012410,165000
21111011114,245000
21111010309,265000
21111010406,375000
21111011518,295000
21111007800,185000
21111008900,345000
21111008800,405000
21111013100,205000
21111011520,455000
21111010405,165000
21111011516,225000
21111007800,185000
21111007502,495000
21111010307,365000
21111010001,215000
21111013100,205000
21111010317,215000
21111010318,305000
21111010008,135000
21111006300,215000
21111010307,305000
21111009400,255000
21111006400,105000
21111010007,255000
21111013100,125000
21111010601,135000
21111010315,155000
21111007700,255000
21111008200,245000
21111011603,295000
21111011709,295000
21111010008,55000
21111011517,345000
21111010315,355000
21111010007,265000
21111011603,415000
21111009600,255000
21111007501,365000
21111010102,75000
21111010705,305000
21111010316,415000
21111011907,65000
21111007601,65000
21111010307,345000
21111010008,375000
21111011601,325000
21111007603,235000
21111010307,495000
21111010312,275000
21111007400,55000
21111007800,185000
21111011111,205000
21111011516,155000
21111011707,225000
21111010007,365000
21111011603,475000
21111011519,355000
21111010402,365000
21111007501,205000
21111010307,25000
21111011709,295000
21111010307,315000
21111009900,315000
21111010701,225000
21111011709,215000
21111011520,305000
21111010307,475000
21111011518,285000
21111010001,165000
21111011604,315000
21111008700,335000
21111011404,155000
21111011601,505000
21111010313,105000
21111010008,185000
21111008700,115000
21111010102,305000
21111010314,75000
21111008400,115000
21111010313,375000
21111010402,235000
21111010307,495000
21111010307,475000
21111012302,85000
21111011404,155000
21111007700,365000
21111010307,345000
21111010314,265000
21111010317,155000
21111006900,135000
21111011514,155000
21111008700,405000
21111011601,335000
21111008700,445000
21111011111,215000
21111011601,355000
21111011520,345000
21111006600,115000
21111008700,365000
21111007700,95000
21111011601,195000
21111010307,445000
21111010403,325000
21111011106,15000
21111010316,205000
21111011800,55000
21111008200,115000
21111011114,215000
21111007601,415000
21111009300,135000
21111004400,125000
21111010315,535000
21111010001,385000
21111008700,345000
21111010405,375000
21111010314,265000
21111010314,275000
21111010316,515000
21111010314,275000
21111010314,265000
21111007100,175000
21111008700,155000
21111010701,255000
21111006600,75000
21111011514,285000
21111010402,305000
21111011200,165000
21111000200,45000
21111007502,325000
21111010006,145000
21111011106,115000
21111010316,405000
21111008900,195000
21111011708,295000
21111011601,485000
21111012411,145000
21111011519,315000
21111011604,435000
21111010103,265000
21111011509,285000
21111010316,515000
21111007501,515000
21111011604,155000
21111010403,55000
21111011519,455000
21111010317,275000
21111011516,95000
21111011516,25000
21111010406,105000
21111010318,265000
21111010314,275000
21111010705,305000
21111009600,325000
21111010315,535000
21111011601,195000
21111010500,225000
21111010319,285000
21111010316,495000
21111007501,35000
21111011603,225000
21111011603,115000
21111007501,335000
21111007100,125000
21111007501,375000
21111010311,185000
21111007501,545000
21111011102,45000
21111007501,195000
21111010318,275000
21111010315,315000
21111007000,145000
21111010309,365000
21111011505,155000
21111010601,245000
21111010315,295000
21111005900,95000
21111010314,405000
21111010102,275000
21111011002,125000
21111011518,285000
21111010307,295000
21111010318,175000
21111007800,145000
21111008500,485000
21111008400,385000
21111008700,545000
21111008300,205000
21111011513,55000
21111010309,225000
21111012103,105000
21111010307,375000
21111011301,145000
21111008300,235000
21111010307,425000
21111011519,135000
21111010701,65000
21111012204,165000
21111010702,195000
21111011520,305000
21111011113,315000
21111011603,245000
21111011515,45000
21111010319,125000
21111010701,485000
21111010307,375000
21111011514,325000
21111010406,405000
21111009900,115000
21111011604,205000
21111011604,205000
21111012203,225000
21111010500,295000
21111012001,405000
21111010313,515000
21111012001,35000
21111011519,265000
21111007601,255000
21111012604,105000
21111010313,205000
21111010706,215000
21111007900,285000
21111010307,285000
21111007501,545000
21111011709,55000
21111011601,165000
21111010314,185000
21111010314,85000
21111010314,155000
21111010004,75000
21111008300,385000
21111008100,155000
21111010313,425000
21111010307,375000
21111009800,355000
21111010311,165000
21111005900,155000
21111010103,175000
21111011109,165000
21111008200,415000
21111011709,415000
21111011601,255000
21111010316,395000
21111007501,415000
21111008700,335000
21111007502,455000
21111011601,275000
21111010307,495000
21111010307,335000
21111010406,355000
21111007501,515000
21111008200,195000
21111010307,525000
21111007603,175000
21111011114,155000
21111010307,105000
21111011708,285000
21111010313,265000
21111010313,615000
21111010307,255000
21111004400,105000
21111010705,345000
21111008200,405000
21111008900,225000
21111010307,415000
21111007800,75000
21111007800,175000
21111012003,365000
21111010307,65000
21111010800,285000
21111010001,515000
21111010103,145000
21111010901,115000
21111007900,325000
21111010104,245000
21111007800,15000
21111011114,125000
21111007502,85000
21111010317,105000
21111011110,25000
21111004600,185000
21111007800,415000
21111012203,225000
21111010317,455000
21111012202,75000
21111010307,245000
21111011520,385000
21111010317,505000
21111011520,305000
21111010307,295000
21111008800,375000
21111007100,175000
21111011513,135000
21111010307,525000
21111011708,285000
21111010500,55000
21111010311,185000
21111011601,395000
21111010313,75000
21111011603,195000
21111011520,215000
21111010317,775000
21111006600,175000
21111007603,215000
21111005200,285000
21111008700,475000
21111010311,515000
21111010318,335000
21111010313,265000
21111010307,335000
21111011709,305000
21111011604,265000
21111010902,125000
21111011601,385000
21111009900,165000
21111006400,325000
21111010901,75000
21111010315,505000
21111010313,745000
21111005100,165000
21111011513,155000
21111003800,105000
21111010902,105000
21111011603,255000
21111007400,285000
21111010309,305000
21111011517,195000
21111008800,355000
21111010500,405000
21111008200,255000
21111010314,255000
21111011516,125000
21111008500,345000
21111010405,275000
21111008900,605000
21111007501,925000
21111010318,235000
21111011110,415000
21111010307,335000
21111010705,105000
21111011109,105000
21111010406,55000
21111007800,365000
21111010307,365000
21111010705,255000
21111010602,155000
21111011603,405000
21111008900,495000
21111010314,315000
21111010316,255000
21111011515,125000
21111011520,305000
21111011520,315000
21111010406,365000
21111010406,315000
21111012410,175000
21111011520,55000
21111010313,15000
21111010402,225000
21111010314,315000
21111010402,585000
21111009900,285000
21111012703,75000
21111010406,85000
21111011520,85000
21111010314,325000
21111008400,175000
21111008700,545000
21111009600,525000
21111010307,185000
21111010317,515000
21111008900,105000
21111010500,355000
21111008800,75000
21111011519,85000
21111010312,705000
21111007501,215000
21111011505,155000
21111009900,325000
21111010311,275000
21111010316,475000
21111012503,205000
21111010311,105000
21111010314,105000
21111010318,25000
21111011506,135000
21111010313,545000
21111010706,395000
21111010313,765000
21111007800,305000
21111005200,275000
21111010307,435000
21111004900,205000
21111009800,495000
21111010701,905000
21111010403,545000
21111010307,75000
21111010701,185000
21111010307,265000
21111005200,245000
21111012302,105000
21111008900,185000
21111007800,45000
21111011520,155000
21111010314,55000
21111011114,125000
21111010307,205000
21111010314,315000
21111011515,125000
21111010317,455000
21111010001,85000
21111012106,135000
21111009800,545000
21111006800,405000
21111011601,365000
21111011601,225000
21111010307,245000
21111010307,225000
21111010701,345000
21111011518,245000
21111010313,325000
21111009400,245000
21111010705,235000
21111010314,365000
21111006200,125000
21111010316,315000
21111012203,85000
21111010312,405000
21111010406,245000
21111010307,25000
21111007501,75000
21111003600,65000
21111010316,285000
21111010008,305000
21111011601,425000
21111010601,375000
21111011604,545000
21111011102,285000
21111010318,285000
21111010309,225000
21111009800,325000
21111010307,525000
21111010500,185000
21111008500,405000
21111010102,135000
21111008300,345000
21111010500,225000
21111011515,315000
21111011515,265000
21111010706,255000
21111008800,365000
21111010312,475000
21111010314,275000
21111010406,295000
21111010318,355000
21111007501,395000
21111012203,225000
21111010318,315000
21111010602,325000
21111010309,415000
21111008700,365000
21111010311,175000
21111011102,295000
21111010701,535000
21111010309,385000
21111011604,285000
21111008800,485000
21111011601,215000
21111001700,35000
21111011601,545000
21111010313,625000
21111010406,545000
21111007700,105000
21111010601,165000
21111010601,55000
21111007000,305000
21111007400,125000
21111009400,95000
21111007400,125000
21111010104,125000
21111009800,315000
21111010705,285000
21111010307,495000
21111011114,295000
21111011601,545000
21111010311,515000
21111010309,175000
21111010007,175000
21111010901,75000
21111010701,75000
21111011708,325000
21111011517,185000
21111010317,45000
21111010901,175000
21111010500,265000
21111010317,365000
21111007502,565000
21111010312,265000
21111010705,265000
21111010307,195000
21111011603,235000
21111011106,95000
21111011520,425000
21111010901,185000
21111013100,335000
21111009600,175000
21111008200,75000
21111010008,155000
21111007501,505000
21111010314,405000
21111007502,375000
21111008700,305000
21111011519,415000
21111011110,265000
21111009900,345000
21111011708,245000
21111010312,305000
21111006400,285000
21111010318,105000
21111011604,445000
21111010406,325000
21111007502,545000
21111011604,435000
21111005300,285000
21111008700,415000
21111008300,265000
21111010312,285000
21111010706,255000
21111010314,195000
21111007501,405000
21111009400,205000
21111007501,205000
21111010311,235000
21111010311,235000
21111010706,185000
21111006300,295000
21111011709,255000
21111008200,425000
21111008200,505000
21111007700,675000
21111011520,215000
21111010307,195000
21111011517,405000
21111010315,115000
21111011520,105000
21111011603,365000
21111011706,85000
21111006300,295000
21111006800,285000
21111011604,385000
21111010307,235000
21111011514,295000
21111004900,315000
21111008900,345000
21111005200,365000
21111010307,435000
21111010007,225000
21111011520,335000
21111010001,225000
21111010701,295000
21111005100,145000
21111010307,485000
21111007501,405000
21111010104,335000
21111011102,305000
21111010314,355000
21111009900,325000
21111011603,125000
21111010307,545000
21111010312,405000
21111011601,445000
21111010317,365000
21111012410,125000
21111013100,345000
21111010309,105000
21111010315,255000
21111010001,245000
21111012203,205000
21111008800,525000
21111007100,115000
21111006800,155000
21111005200,245000
21111007100,115000
21111007100,155000
21111011710,105000
21111010307,375000
21111010311,155000
21111006600,185000
21111010315,425000
21111010317,405000
21111010315,515000
21111010315,365000
21111011709,295000
21111010307,245000
21111010402,325000
21111010317,255000
21111008300,135000
21111007502,105000
21111011708,265000
21111010007,225000
21111010705,245000
21111010312,475000
21111010309,315000
21111006600,185000
21111010402,345000
21111011601,515000
21111010403,75000
21111012204,455000
21111009900,285000
21111011506,185000
21111011517,295000
21111009700,335000
21111004600,165000
21111010314,175000
21111010001,225000
21111010307,545000
21111008100,235000
21111011102,165000
21111010406,265000
21111006400,275000
21111010701,295000
21111010706,235000
21111010307,275000
21111009600,125000
21111010314,205000
21111010315,845000
21111007800,105000
21111007501,345000
21111012410,205000
21111010314,395000
21111010008,245000
21111008800,455000
21111011709,245000
21111003600,115000
21111010102,25000
21111010001,165000
21111010307,295000
21111012702,55000
21111005600,55000
21111012409,75000
21111009300,185000
21111008500,195000
21111010102,305000
21111010319,65000
21111010006,65000
21111011114,65000
21111011904,95000
21111010307,295000
21111009900,215000
21111010402,215000
21111009600,345000
21111010313,475000
21111010104,155000
21111010601,285000
21111007501,75000
21111007501,135000
21111007501,245000
21111011106,125000
21111010901,125000
21111010705,55000
21111010318,335000
21111010317,405000
21111010007,205000
21111012203,265000
21111010008,245000
21111010313,445000
21111010314,375000
21111010001,165000
21111011505,85000
21111009800,295000
21111010320,235000
21111009000,35000
21111011709,185000
21111009700,115000
21111010313,525000
21111011601,325000
21111011505,165000
21111010313,435000
21111008800,285000
21111010307,335000
21111010402,105000
21111010406,545000
21111010311,365000
21111011603,305000
21111011905,65000
21111011114,165000
21111010701,225000
21111006400,465000
21111010319,75000
21111011003,235000
21111011003,235000
21111010312,415000
21111007501,335000
21111010102,455000
21111012203,185000
21111000800,75000
21111008300,515000
21111009800,225000
21111007501,495000
21111011601,345000
21111010702,295000
21111011112,105000
21111010318,95000
21111008800,405000
21111008800,175000
21111010307,275000
21111011709,45000
21111007501,75000
21111010406,695000
21111011516,195000
21111008300,525000
21111007601,475000
21111006300,285000
21111006300,255000
21111006400,195000
21111011520,95000
21111011603,345000
21111007501,395000
21111010317,355000
21111008200,505000
21111010403,495000
21111009400,485000
21111010313,405000
21111008900,325000
21111010312,285000
21111010307,345000
21111012202,235000
21111012202,45000
21111007501,365000
21111008700,225000
21111006400,55000
21111010705,35000
21111011508,245000
21111007501,425000
21111008700,435000
21111011601,275000
21111004900,335000
21111008200,545000
21111010001,185000
21111010316,355000
21111010706,255000
21111006900,235000
21111011601,285000
21111011709,205000
21111010313,395000
21111010316,45000
21111010317,405000
21111010402,185000
21111010601,375000
21111008800,285000
21111010102,275000
21111011520,35000
21111010317,55000
21111011508,175000
21111010102,335000
21111011711,305000
21111007502,545000
21111011110,265000
21111007501,605000
21111010315,545000
21111007501,625000
21111010316,335000
21111011601,165000
21111008900,235000
21111008800,135000
21111008200,355000
21111007501,405000
21111007502,545000
21111008700,365000
21111011601,445000
21111010315,625000
21111007501,435000
21111010601,545000
21111010309,285000
21111010902,75000
21111007501,75000
21111010008,205000
21111009000,75000
21111004500,75000
21111004500,75000
21111011520,345000
21111010800,105000
21111010901,195000
21111006400,465000
21111010701,385000
21111010307,355000
21111010312,645000
21111010307,345000
21111008700,365000
21111007501,395000
21111004900,335000
21111010307,345000
21111010402,105000
21111010402,105000
21111010307,45000
21111010405,185000
21111010313,545000
21111011106,175000
21111007700,675000
21111011708,335000
21111007501,545000
21111007501,425000
21111010001,165000
21111011517,185000
21111010314,225000
21111010307,545000
21111008300,245000
21111010307,455000
21111010314,155000
21111011603,205000
21111010316,435000
21111012204,365000
21111011604,245000
21111012503,35000
21111001400,115000
21111001400,55000
21111006800,15000
21111011004,205000
21111010701,175000
21111012502,105000
21111009000,195000
21111009300,45000
21111009000,105000
21111008200,435000
21111011601,425000
21111010104,405000
21111010313,365000
21111011604,155000
21111012410,185000
21111006800,155000
21111010316,305000
21111010007,305000
21111010500,395000
21111010318,225000
21111010007,225000
21111011106,95000
21111010311,275000
21111011711,285000
21111011601,285000
21111003600,55000
21111011603,335000
21111008500,485000
21111011520,365000
21111010320,85000
21111011601,385000
21111009000,195000
21111000700,45000
21111010307,475000
21111008700,275000
21111010701,45000
21111010500,65000
21111010315,505000
21111010008,355000
21111010314,295000
21111007400,285000
21111010001,415000
21111011517,355000
21111010800,105000
21111010320,215000
21111011708,245000
21111009000,105000
21111011005,135000
21111011003,125000
21111009300,165000
21111012408,65000
21111010316,415000
21111010307,385000
21111011709,265000
21111011517,365000
21111010307,255000
21111011711,305000
21111010307,485000
21111011601,355000
21111010406,325000
21111010314,125000
21111010307,525000
21111010307,495000
21111009800,285000
21111007601,475000
21111010314,355000
21111010402,125000
21111009600,55000
21111011601,325000
21111013100,545000
21111007501,325000
21111007501,375000
21111010315,425000
21111011520,235000
21111007501,305000
21111010701,245000
21111005900,195000
21111009600,545000
21111011603,205000
